Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Saudi Arabia,Eastern Mediterranean Region of WHO,Western Asia,2019,15,4/8/2019,4/14/2019,325,317,,34,,,12,46,,,26,26,72,253,No Report
Saudi Arabia,Eastern Mediterranean Region of WHO,Western Asia,2019,16,4/15/2019,4/21/2019,307,291,,21,,,9,30,,,24,24,54,251,No Report
Saudi Arabia,Eastern Mediterranean Region of WHO,Western Asia,2019,17,4/22/2019,4/28/2019,275,272,,17,,,6,23,,,20,20,43,232,No Report
Saudi Arabia,Eastern Mediterranean Region of WHO,Western Asia,2019,18,4/29/2019,5/5/2019,271,259,,17,,,6,23,,,7,7,30,243,No Report
Saudi Arabia,Eastern Mediterranean Region of WHO,Western Asia,2019,19,5/6/2019,5/12/2019,245,210,,10,,,11,21,,,6,6,27,219,No Report
Saudi Arabia,Eastern Mediterranean Region of WHO,Western Asia,2019,20,5/13/2019,5/19/2019,329,249,,8,,,5,13,,,19,19,32,295,No Report
Saudi Arabia,Eastern Mediterranean Region of WHO,Western Asia,2019,21,5/20/2019,5/26/2019,325,256,,13,,,10,23,,,8,8,31,284,No Report
Saudi Arabia,Eastern Mediterranean Region of WHO,Western Asia,2019,22,5/27/2019,6/2/2019,194,190,,13,,,4,17,,,2,2,19,175,No Report
Saudi Arabia,Eastern Mediterranean Region of WHO,Western Asia,2019,23,6/3/2019,6/9/2019,184,178,,9,,,1,10,,,6,6,16,168,No Report
Saudi Arabia,Eastern Mediterranean Region of WHO,Western Asia,2019,24,6/10/2019,6/16/2019,215,213,,8,,,4,12,,,7,7,19,196,No Report
Saudi Arabia,Eastern Mediterranean Region of WHO,Western Asia,2019,25,6/17/2019,6/23/2019,197,194,,8,,,3,11,,,8,8,19,178,No Report
Saudi Arabia,Eastern Mediterranean Region of WHO,Western Asia,2019,26,6/24/2019,6/30/2019,130,128,,1,,,1,2,,,7,7,9,121,No Report
Saudi Arabia,Eastern Mediterranean Region of WHO,Western Asia,2019,27,7/1/2019,7/7/2019,158,150,,,,,,,,,5,5,5,153,No Report
Saudi Arabia,Eastern Mediterranean Region of WHO,Western Asia,2019,28,7/8/2019,7/14/2019,149,145,,,,,,,,,2,2,2,147,No Report
Saudi Arabia,Eastern Mediterranean Region of WHO,Western Asia,2019,29,7/15/2019,7/21/2019,148,146,,2,,,,2,,,3,3,5,143,No Report
Saudi Arabia,Eastern Mediterranean Region of WHO,Western Asia,2019,30,7/22/2019,7/28/2019,173,168,,1,,,2,3,,,1,1,4,169,No Report
Saudi Arabia,Eastern Mediterranean Region of WHO,Western Asia,2019,31,7/29/2019,8/4/2019,162,156,,4,,,,4,,,1,1,5,157,No Report
Saudi Arabia,Eastern Mediterranean Region of WHO,Western Asia,2019,32,8/5/2019,8/11/2019,174,170,,13,,,3,16,,,1,1,17,157,No Report
Saudi Arabia,Eastern Mediterranean Region of WHO,Western Asia,2019,33,8/12/2019,8/18/2019,283,252,,31,,,7,38,,,8,8,46,237,No Report
Saudi Arabia,Eastern Mediterranean Region of WHO,Western Asia,2019,34,8/19/2019,8/25/2019,231,225,,23,,,5,28,,,3,3,31,200,No Report
Saudi Arabia,Eastern Mediterranean Region of WHO,Western Asia,2019,35,8/26/2019,9/1/2019,158,153,,13,,,3,16,,,,,16,142,No Report
Saudi Arabia,Eastern Mediterranean Region of WHO,Western Asia,2019,36,9/2/2019,9/8/2019,194,185,,9,,,5,14,,,5,5,19,175,No Report
Saudi Arabia,Eastern Mediterranean Region of WHO,Western Asia,2019,37,9/9/2019,9/15/2019,169,164,,15,,,3,18,,,1,1,19,150,No Report
Saudi Arabia,Eastern Mediterranean Region of WHO,Western Asia,2019,38,9/16/2019,9/22/2019,154,151,,14,,,2,16,,,4,4,20,134,No Report
Saudi Arabia,Eastern Mediterranean Region of WHO,Western Asia,2019,39,9/23/2019,9/29/2019,210,205,,9,,,6,15,,,10,10,25,185,No Report
Saudi Arabia,Eastern Mediterranean Region of WHO,Western Asia,2019,40,9/30/2019,10/6/2019,198,184,,8,,,5,13,,,10,10,23,175,No Report
Saudi Arabia,Eastern Mediterranean Region of WHO,Western Asia,2019,41,10/7/2019,10/13/2019,182,177,,17,,,1,18,,,19,19,37,145,No Report
Saudi Arabia,Eastern Mediterranean Region of WHO,Western Asia,2019,42,10/14/2019,10/20/2019,206,200,,15,,,16,31,,,17,17,48,158,No Report
Saudi Arabia,Eastern Mediterranean Region of WHO,Western Asia,2019,43,10/21/2019,10/27/2019,237,228,,31,,,27,58,,,12,12,70,167,No Report
Saudi Arabia,Eastern Mediterranean Region of WHO,Western Asia,2019,44,10/28/2019,11/3/2019,298,289,,24,,,44,68,,,24,24,92,206,No Report
Saudi Arabia,Eastern Mediterranean Region of WHO,Western Asia,2019,45,11/4/2019,11/10/2019,311,298,,35,,,50,85,,,16,16,101,210,No Report
Saudi Arabia,Eastern Mediterranean Region of WHO,Western Asia,2019,46,11/11/2019,11/17/2019,344,335,,35,,,64,99,,,30,30,129,215,No Report
Saudi Arabia,Eastern Mediterranean Region of WHO,Western Asia,2019,47,11/18/2019,11/24/2019,399,381,,41,,,61,102,,,20,20,122,277,No Report
Saudi Arabia,Eastern Mediterranean Region of WHO,Western Asia,2019,48,11/25/2019,12/1/2019,343,331,,45,,,39,84,,,27,27,111,232,No Report
Saudi Arabia,Eastern Mediterranean Region of WHO,Western Asia,2019,49,12/2/2019,12/8/2019,376,370,,44,,,52,96,,,27,27,123,253,No Report
Saudi Arabia,Eastern Mediterranean Region of WHO,Western Asia,2019,50,12/9/2019,12/15/2019,370,350,,34,,,33,67,,,24,24,91,279,No Report
Saudi Arabia,Eastern Mediterranean Region of WHO,Western Asia,2019,51,12/16/2019,12/22/2019,402,376,,36,,,35,71,,,14,14,85,317,No Report
Saudi Arabia,Eastern Mediterranean Region of WHO,Western Asia,2019,52,12/23/2019,12/29/2019,372,318,,34,,,28,62,,,15,15,77,295,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,1,12/31/2018,1/6/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,2,1/7/2019,1/13/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,3,1/14/2019,1/20/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,4,1/21/2019,1/27/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,5,1/28/2019,2/3/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,6,2/4/2019,2/10/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,7,2/11/2019,2/17/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,8,2/18/2019,2/24/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,9,2/25/2019,3/3/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,10,3/4/2019,3/10/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,11,3/11/2019,3/17/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,12,3/18/2019,3/24/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,13,3/25/2019,3/31/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,14,4/1/2019,4/7/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,15,4/8/2019,4/14/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,16,4/15/2019,4/21/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,17,4/22/2019,4/28/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,18,4/29/2019,5/5/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,19,5/6/2019,5/12/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,20,5/13/2019,5/19/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,21,5/20/2019,5/26/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,22,5/27/2019,6/2/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,23,6/3/2019,6/9/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,24,6/10/2019,6/16/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,25,6/17/2019,6/23/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,26,6/24/2019,6/30/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,27,7/1/2019,7/7/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,28,7/8/2019,7/14/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,29,7/15/2019,7/21/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,30,7/22/2019,7/28/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,31,7/29/2019,8/4/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,32,8/5/2019,8/11/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,33,8/12/2019,8/18/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,34,8/19/2019,8/25/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,35,8/26/2019,9/1/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,36,9/2/2019,9/8/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,37,9/9/2019,9/15/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,38,9/16/2019,9/22/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,39,9/23/2019,9/29/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,40,9/30/2019,10/6/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,41,10/7/2019,10/13/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,42,10/14/2019,10/20/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,43,10/21/2019,10/27/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,44,10/28/2019,11/3/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,45,11/4/2019,11/10/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,46,11/11/2019,11/17/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,47,11/18/2019,11/24/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,48,11/25/2019,12/1/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,49,12/2/2019,12/8/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,50,12/9/2019,12/15/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,51,12/16/2019,12/22/2019,,,,,,,,,,,,,,,No Report
Sudan,Eastern Mediterranean Region of WHO,Northern Africa,2019,52,12/23/2019,12/29/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,1,12/31/2018,1/6/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,2,1/7/2019,1/13/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,3,1/14/2019,1/20/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,4,1/21/2019,1/27/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,5,1/28/2019,2/3/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,6,2/4/2019,2/10/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,7,2/11/2019,2/17/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,8,2/18/2019,2/24/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,9,2/25/2019,3/3/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,10,3/4/2019,3/10/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,11,3/11/2019,3/17/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,12,3/18/2019,3/24/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,13,3/25/2019,3/31/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,14,4/1/2019,4/7/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,15,4/8/2019,4/14/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,16,4/15/2019,4/21/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,17,4/22/2019,4/28/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,18,4/29/2019,5/5/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,19,5/6/2019,5/12/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,20,5/13/2019,5/19/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,21,5/20/2019,5/26/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,22,5/27/2019,6/2/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,23,6/3/2019,6/9/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,24,6/10/2019,6/16/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,25,6/17/2019,6/23/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,26,6/24/2019,6/30/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,27,7/1/2019,7/7/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,28,7/8/2019,7/14/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,29,7/15/2019,7/21/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,30,7/22/2019,7/28/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,31,7/29/2019,8/4/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,32,8/5/2019,8/11/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,33,8/12/2019,8/18/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,34,8/19/2019,8/25/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,35,8/26/2019,9/1/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,36,9/2/2019,9/8/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,37,9/9/2019,9/15/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,38,9/16/2019,9/22/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,39,9/23/2019,9/29/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,40,9/30/2019,10/6/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,41,10/7/2019,10/13/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,42,10/14/2019,10/20/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,43,10/21/2019,10/27/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,44,10/28/2019,11/3/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,45,11/4/2019,11/10/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,46,11/11/2019,11/17/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,47,11/18/2019,11/24/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,48,11/25/2019,12/1/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,49,12/2/2019,12/8/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,50,12/9/2019,12/15/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,51,12/16/2019,12/22/2019,,,,,,,,,,,,,,,No Report
Syrian Arab Republic,Eastern Mediterranean Region of WHO,Western Asia,2019,52,12/23/2019,12/29/2019,,,,,,,,,,,,,,,No Report
Tunisia,Eastern Mediterranean Region of WHO,Northern Africa,2019,1,12/31/2018,1/6/2019,38,38,,1,1,,,2,,,1,1,3,35,No Report
Tunisia,Eastern Mediterranean Region of WHO,Northern Africa,2019,2,1/7/2019,1/13/2019,23,23,,,2,,,2,,,,,2,21,No Report
Tunisia,Eastern Mediterranean Region of WHO,Northern Africa,2019,3,1/14/2019,1/20/2019,28,28,,,,,,,,,,,,27,No Report
Tunisia,Eastern Mediterranean Region of WHO,Northern Africa,2019,4,1/21/2019,1/27/2019,38,38,,,3,,,3,,,,,3,36,No Report
Tunisia,Eastern Mediterranean Region of WHO,Northern Africa,2019,5,1/28/2019,2/3/2019,34,34,,,8,,,8,,,,,8,26,No Report
Tunisia,Eastern Mediterranean Region of WHO,Northern Africa,2019,6,2/4/2019,2/10/2019,56,56,,5,7,,,12,,,,,12,44,No Report
Tunisia,Eastern Mediterranean Region of WHO,Northern Africa,2019,7,2/11/2019,2/17/2019,48,48,,2,14,,,16,,,,,16,,No Report
Tunisia,Eastern Mediterranean Region of WHO,Northern Africa,2019,8,2/18/2019,2/24/2019,72,72,,8,18,,,26,,,1,1,27,45,No Report
Tunisia,Eastern Mediterranean Region of WHO,Northern Africa,2019,9,2/25/2019,3/3/2019,40,40,,6,12,,,18,,,,,18,22,No Report
Tunisia,Eastern Mediterranean Region of WHO,Northern Africa,2019,10,3/4/2019,3/10/2019,83,83,,8,41,,,49,,,,,50,33,No Report
Tunisia,Eastern Mediterranean Region of WHO,Northern Africa,2019,11,3/11/2019,3/17/2019,46,,,6,9,,,15,,,,,16,30,No Report
Tunisia,Eastern Mediterranean Region of WHO,Northern Africa,2019,12,3/18/2019,3/24/2019,41,,,14,7,,,21,,,,,23,18,No Report
Tunisia,Eastern Mediterranean Region of WHO,Northern Africa,2019,13,3/25/2019,3/31/2019,24,,,2,2,,,4,,,,,6,18,No Report
Tunisia,Eastern Mediterranean Region of WHO,Northern Africa,2019,14,4/1/2019,4/7/2019,17,,,2,4,,,6,,,,,6,11,No Report
Tunisia,Eastern Mediterranean Region of WHO,Northern Africa,2019,15,4/8/2019,4/14/2019,20,,,1,1,,,2,,,,,2,18,No Report
Tunisia,Eastern Mediterranean Region of WHO,Northern Africa,2019,16,4/15/2019,4/21/2019,9,,,,,,,,,,,,,9,No Report
Tunisia,Eastern Mediterranean Region of WHO,Northern Africa,2019,17,4/22/2019,4/28/2019,14,,,2,1,,,3,,,,,5,9,No Report
Tunisia,Eastern Mediterranean Region of WHO,Northern Africa,2019,18,4/29/2019,5/5/2019,,,,,,,,,,,,,,,No Report
Tunisia,Eastern Mediterranean Region of WHO,Northern Africa,2019,19,5/6/2019,5/12/2019,,,,,,,,,,,,,,,No Report
Tunisia,Eastern Mediterranean Region of WHO,Northern Africa,2019,20,5/13/2019,5/19/2019,,,,,,,,,,,,,,,No Report
Tunisia,Eastern Mediterranean Region of WHO,Northern Africa,2019,21,5/20/2019,5/26/2019,,,,,,,,,,,,,,,No Report
Tunisia,Eastern Mediterranean Region of WHO,Northern Africa,2019,22,5/27/2019,6/2/2019,,,,,,,,,,,,,,,No Report
Tunisia,Eastern Mediterranean Region of WHO,Northern Africa,2019,23,6/3/2019,6/9/2019,,,,,,,,,,,,,,,No Report
Tunisia,Eastern Mediterranean Region of WHO,Northern Africa,2019,24,6/10/2019,6/16/2019,,,,,,,,,,,,,,,No Report
Tunisia,Eastern Mediterranean Region of WHO,Northern Africa,2019,25,6/17/2019,6/23/2019,,,,,,,,,,,,,,,No Report
Tunisia,Eastern Mediterranean Region of WHO,Northern Africa,2019,26,6/24/2019,6/30/2019,,,,,,,,,,,,,,,No Report
Tunisia,Eastern Mediterranean Region of WHO,Northern Africa,2019,27,7/1/2019,7/7/2019,,,,,,,,,,,,,,,No Report
Tunisia,Eastern Mediterranean Region of WHO,Northern Africa,2019,28,7/8/2019,7/14/2019,,,,,,,,,,,,,,,No Report
Tunisia,Eastern Mediterranean Region of WHO,Northern Africa,2019,29,7/15/2019,7/21/2019,,,,,,,,,,,,,,,No Report
Tunisia,Eastern Mediterranean Region of WHO,Northern Africa,2019,30,7/22/2019,7/28/2019,,,,,,,,,,,,,,,No Report
Tunisia,Eastern Mediterranean Region of WHO,Northern Africa,2019,31,7/29/2019,8/4/2019,,,,,,,,,,,,,,,No Report
Tunisia,Eastern Mediterranean Region of WHO,Northern Africa,2019,32,8/5/2019,8/11/2019,,,,,,,,,,,,,,,No Report
Tunisia,Eastern Mediterranean Region of WHO,Northern Africa,2019,33,8/12/2019,8/18/2019,,,,,,,,,,,,,,,No Report
Tunisia,Eastern Mediterranean Region of WHO,Northern Africa,2019,34,8/19/2019,8/25/2019,,,,,,,,,,,,,,,No Report
Tunisia,Eastern Mediterranean Region of WHO,Northern Africa,2019,35,8/26/2019,9/1/2019,,,,,,,,,,,,,,,No Report
Tunisia,Eastern Mediterranean Region of WHO,Northern Africa,2019,36,9/2/2019,9/8/2019,,,,,,,,,,,,,,,No Report
Tunisia,Eastern Mediterranean Region of WHO,Northern Africa,2019,37,9/9/2019,9/15/2019,,,,,,,,,,,,,,,No Report
Tunisia,Eastern Mediterranean Region of WHO,Northern Africa,2019,38,9/16/2019,9/22/2019,,,,,,,,,,,,,,,No Report
Tunisia,Eastern Mediterranean Region of WHO,Northern Africa,2019,39,9/23/2019,9/29/2019,,,,,,,,,,,,,,,No Report
Tunisia,Eastern Mediterranean Region of WHO,Northern Africa,2019,40,9/30/2019,10/6/2019,11,11,,,,,,,,,,,,11,No Report
Tunisia,Eastern Mediterranean Region of WHO,Northern Africa,2019,41,10/7/2019,10/13/2019,2,2,,,,,,,,,,,,2,No Report
Tunisia,Eastern Mediterranean Region of WHO,Northern Africa,2019,42,10/14/2019,10/20/2019,3,3,,,,,,,,,,,,3,No Report
Tunisia,Eastern Mediterranean Region of WHO,Northern Africa,2019,43,10/21/2019,10/27/2019,13,13,,,,,,,,,,,,13,No Report
Tunisia,Eastern Mediterranean Region of WHO,Northern Africa,2019,44,10/28/2019,11/3/2019,5,5,,,,,,,,,,,,5,No Report
Tunisia,Eastern Mediterranean Region of WHO,Northern Africa,2019,45,11/4/2019,11/10/2019,6,6,,,,,,,,,,,,6,No Report
Tunisia,Eastern Mediterranean Region of WHO,Northern Africa,2019,46,11/11/2019,11/17/2019,10,10,,,,,,,,,,,,10,No Report
