,Facility ID,Facility Name,Address,City,State,ZIP Code,County Name,Phone Number,Measure Name,Measure ID,Compared to National,Score,Footnote,Measure Start Date,Measure End Date,Location
1718,050189,GEORGE L MEE MEMORIAL HOSPITAL,300 CANAL STREET,KING CITY,CA,93930,MONTEREY,(831) 385-6000,Clostridium Difficile (C.Diff): Lower Confidence Limit,HAI_6_CILOWER,No Different than National Benchmark,0.013,,07/01/2018,06/30/2019,POINT (-121.132137 36.206819)
1719,040029,CONWAY REGIONAL HEALTH SYSTEM,2302 COLLEGE AVENUE,CONWAY,AR,72034,FAULKNER,(501) 329-3831,MRSA Bacteremia: Lower Confidence Limit,HAI_5_CILOWER,No Different than National Benchmark,0.267,,07/01/2018,06/30/2019,POINT (-92.457103 35.084826)
1720,050580,LA PALMA INTERCOMMUNITY HOSPITAL,7901 WALKER STREET,LA PALMA,CA,90623,ORANGE,(714) 670-7400,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,HAI_1_CILOWER,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-118.03725 33.847585)
1721,040001,SILOAM SPRINGS REGIONAL HOSPITAL,603 NORTH PROGRESS AVENUE,SILOAM SPRINGS,AR,72761,BENTON,(479) 524-4141,Catheter Associated Urinary Tract Infections (ICU + select Wards): Number of Urinary Catheter Days,HAI_2_DOPC,Not Available,464,,07/01/2018,06/30/2019,POINT (-94.509658 36.190377)
1722,050245,ARROWHEAD REGIONAL MEDICAL CENTER,400 NORTH PEPPER AVENUE,COLTON,CA,92324,SAN BERNARDINO,(909) 580-1000,MRSA Bacteremia: Predicted Cases,HAI_5_ELIGCASES,No Different than National Benchmark,8.807,,07/01/2018,06/30/2019,POINT (-117.352833 34.072884)
1723,050093,SAINT AGNES MEDICAL CENTER,1303 E HERNDON AVE,FRESNO,CA,93710,FRESNO,(559) 450-3000,Clostridium Difficile (C.Diff): Observed Cases,HAI_6_NUMERATOR,Better than the National Benchmark,36,,07/01/2018,06/30/2019,POINT (-119.765878 36.837102)
1724,010001,SOUTHEAST ALABAMA MEDICAL CENTER,1108 ROSS CLARK CIRCLE,DOTHAN,AL,36301,HOUSTON,(334) 793-8701,Central Line Associated Bloodstream Infection (ICU + select Wards),HAI_1_SIR,No Different than National Benchmark,1.123,,07/01/2018,06/30/2019,POINT (-85.361725 31.214058)
1725,010097,ELMORE COMMUNITY HOSPITAL,500 HOSPITAL DRIVE,WETUMPKA,AL,36092,ELMORE,(334) 567-4311,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,HAI_1_CILOWER,Not Available,Not Available,12,07/01/2018,06/30/2019,POINT (-86.185643 32.551957)
1726,041329,MERCY HOSPITAL BERRYVILLE,214 CARTER STREET,BERRYVILLE,AR,72616,CARROLL,(870) 423-3355,SSI - Colon Surgery: Upper Confidence Limit,HAI_3_CIUPPER,Not Available,Not Available,5,07/01/2018,06/30/2019,POINT (-93.551993 36.358225)
1727,040022,NORTHWEST MEDICAL CENTER-SPRINGDALE,609 WEST MAPLE AVENUE,SPRINGDALE,AR,72764,WASHINGTON,(479) 751-5711,SSI - Colon Surgery,HAI_3_SIR,No Different than National Benchmark,1.857,,07/01/2018,06/30/2019,POINT (-94.136464 36.181394)
1728,050077,SCRIPPS MERCY HOSPITAL,4077 5TH AVE,SAN DIEGO,CA,92103,SAN DIEGO,(619) 294-8111,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,HAI_1_CIUPPER,No Different than National Benchmark,2.004,,07/01/2018,06/30/2019,POINT (-117.161024 32.751211)
1729,050541,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,1100 VETERANS BOULEVARD,REDWOOD CITY,CA,94063,SAN MATEO,(650) 299-2000,SSI - Colon Surgery: Observed Cases,HAI_3_NUMERATOR,No Different than National Benchmark,1,,07/01/2018,06/30/2019,POINT (-122.224682 37.489693)
1730,050045,EL CENTRO REGIONAL MEDICAL CENTER,1415 ROSS AVENUE,EL CENTRO,CA,92243,IMPERIAL,(760) 339-7100,SSI - Abdominal Hysterectomy: Number of Procedures,HAI_4_DOPC,Not Available,12,,07/01/2018,06/30/2019,POINT (-115.56862 32.781498)
1731,050232,FRENCH HOSPITAL MEDICAL CENTER,1911 JOHNSON AVE,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO,(805) 543-5353,Clostridium Difficile (C.Diff): Patient Days,HAI_6_DOPC,No Different than National Benchmark,17881,,07/01/2018,06/30/2019,POINT (-120.650212 35.278663)
1732,041300,NORTH LOGAN MERCY HOSPITAL,500 EAST ACADEMY,PARIS,AR,72855,LOGAN,(479) 963-6101,SSI - Abdominal Hysterectomy,HAI_4_SIR,Not Available,Not Available,5,07/01/2018,06/30/2019,POINT (-93.725419 35.289988)
1733,013300,THE CHILDREN'S HOSPITAL OF ALABAMA,1600 SEVENTH AVENUE SOUTH,BIRMINGHAM,AL,35233,JEFFERSON,(205) 939-9100,SSI - Colon Surgery: Lower Confidence Limit,HAI_3_CILOWER,Not Available,Not Available,19,07/01/2018,06/30/2019,POINT (-86.805381 33.503222)
1734,031305,HOPI HEALTH CARE CENTER,"HIGHWAY 264, MILEPOST 388",POLACCA,AZ,86042,NAVAJO,(928) 737-6000,Central Line Associated Bloodstream Infection: Number of Device Days,HAI_1_DOPC,Not Available,Not Available,5,07/01/2018,06/30/2019,
1735,050054,SAN GORGONIO MEMORIAL HOSPITAL,600 NORTH HIGHLAND SPRINGS AVENUE,BANNING,CA,92220,RIVERSIDE,(951) 845-1121,SSI - Abdominal Hysterectomy: Lower Confidence Limit,HAI_4_CILOWER,Not Available,Not Available,12,07/01/2018,06/30/2019,
1736,040019,FORREST CITY MEDICAL CENTER,1601 NEWCASTLE ROAD,FORREST CITY,AR,72335,ST. FRANCIS,(870) 261-0000,Clostridium Difficile (C.Diff): Observed Cases,HAI_6_NUMERATOR,No Different than National Benchmark,0,,07/01/2018,06/30/2019,POINT (-90.771894 35.039275)
1737,050548,FAIRVIEW DEVELOPMENTAL CENTER,2501 HARBOR BOULEVARD,COSTA MESA,CA,92626,ORANGE,(714) 957-5000,Central Line Associated Bloodstream Infection (ICU + select Wards): Observed Cases,HAI_1_NUMERATOR,Not Available,Not Available,19,07/01/2018,06/30/2019,POINT (-117.919267 33.664912)
1738,040147,ARKANSAS SURGICAL HOSPITAL,5201 NORTH SHORE DRIVE,NO LITTLE ROCK,AR,72118,PULASKI,(501) 748-8000,MRSA Bacteremia: Predicted Cases,HAI_5_ELIGCASES,Not Available,0.081,,07/01/2018,06/30/2019,POINT (-92.347687 34.801458)
1739,050528,MEMORIAL HOSPITAL LOS BANOS,520 WEST I ST,LOS BANOS,CA,93635,MERCED,(209) 826-0591,SSI - Colon Surgery: Number of Procedures,HAI_3_DOPC,Not Available,11,,07/01/2018,06/30/2019,POINT (-120.859407 37.063431)
1740,030062,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,2200 EAST SHOW LOW LAKE ROAD,SHOW LOW,AZ,85901,NAVAJO,(928) 537-6399,Clostridium Difficile (C.Diff): Upper Confidence Limit,HAI_6_CIUPPER,No Different than National Benchmark,1.182,,07/01/2018,06/30/2019,POINT (-110.01839 34.201967)
1741,040002,JOHNSON REGIONAL MEDICAL CENTER,1100 EAST POPLAR STREET,CLARKSVILLE,AR,72830,JOHNSON,(479) 754-5454,MRSA Bacteremia: Patient Days,HAI_5_DOPC,Not Available,4787,,07/01/2018,06/30/2019,POINT (-93.445797 35.464384)
1742,043301,"ARKANSAS CHILDREN'S NORTHWEST, INC",2601 GENE GEORGE BOULEVARD,SPRINGDALE,AR,72762,WASHINGTON,(479) 725-6800,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,HAI_1_CIUPPER,Not Available,Not Available,19,07/01/2018,06/30/2019,POINT (-94.192602 36.163325)
1743,030043,CANYON VISTA MEDICAL CENTER,5700 EAST HIGHWAY 90,SIERRA VISTA,AZ,85635,COCHISE,(520) 263-3001,Clostridium Difficile (C.Diff): Upper Confidence Limit,HAI_6_CIUPPER,No Different than National Benchmark,1.806,,07/01/2018,06/30/2019,POINT (-110.230726 31.554635)
1744,030131,O.A.S.I.S. HOSPITAL,750 NORTH 40TH STREET,PHOENIX,AZ,85008,MARICOPA,(602) 797-7700,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,HAI_2_CILOWER,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-111.99521 33.45672)
1745,010046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,GADSDEN,AL,35901,ETOWAH,(256) 543-5200,Catheter Associated Urinary Tract Infections (ICU + select Wards): Predicted Cases,HAI_2_ELIGCASES,Better than the National Benchmark,3.007,,07/01/2018,06/30/2019,POINT (-86.004086 34.003811)
1746,011304,CHOCTAW GENERAL HOSPITAL,"401 VANITY FAIR LANE, PO BOX 618",BUTLER,AL,36904,CHOCTAW,(205) 459-9100,MRSA Bacteremia: Lower Confidence Limit,HAI_5_CILOWER,Not Available,Not Available,5,07/01/2018,06/30/2019,
1747,010062,WIREGRASS MEDICAL CENTER,1200 W MAPLE AVENUE,GENEVA,AL,36340,GENEVA,(334) 684-3655,SSI - Colon Surgery,HAI_3_SIR,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-85.890837 31.048063)
1748,050036,BAKERSFIELD MEMORIAL HOSPITAL,420 34TH ST,BAKERSFIELD,CA,93301,KERN,(661) 327-1792,Catheter Associated Urinary Tract Infections (ICU + select Wards): Predicted Cases,HAI_2_ELIGCASES,No Different than National Benchmark,9.693,,07/01/2018,06/30/2019,POINT (-119.006836 35.390474)
1749,010023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36116,MONTGOMERY,(334) 288-2100,SSI - Colon Surgery,HAI_3_SIR,No Different than National Benchmark,0.685,,07/01/2018,06/30/2019,POINT (-86.276764 32.327144)
1750,041320,LITTLE RIVER MEMORIAL HOSPITAL,451 WEST LOCKE STREET,ASHDOWN,AR,71822,LITTLE RIVER,(870) 898-5011,SSI - Abdominal Hysterectomy,HAI_4_SIR,Not Available,Not Available,5,07/01/2018,06/30/2019,POINT (-94.135025 33.669572)
1751,050581,LAKEWOOD REGIONAL MEDICAL CENTER,3700 E SOUTH ST,LAKEWOOD,CA,90712,LOS ANGELES,(562) 602-6751,Clostridium Difficile (C.Diff),HAI_6_SIR,No Different than National Benchmark,0.744,,07/01/2018,06/30/2019,POINT (-118.148749 33.860223)
1752,010007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,(334) 493-3541,SSI - Colon Surgery: Lower Confidence Limit,HAI_3_CILOWER,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-86.255415 31.291972)
1753,010112,BRYAN W. WHITFIELD MEMORIAL HOSPITAL,105 HIGHWAY 80 EAST,DEMOPOLIS,AL,36732,MARENGO,(334) 289-4000,Catheter Associated Urinary Tract Infections (ICU + select Wards),HAI_2_SIR,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-87.836744 32.503676)
1754,040132,LEVI HOSPITAL,300 PROSPECT AVE,HOT SPRINGS,AR,71901,GARLAND,(501) 624-1281,Clostridium Difficile (C.Diff): Predicted Cases,HAI_6_ELIGCASES,Not Available,0.000,,07/01/2018,06/30/2019,POINT (-93.056649 34.509945)
1755,050516,MERCY SAN JUAN MEDICAL CENTER,6501 COYLE AVE,CARMICHAEL,CA,95608,SACRAMENTO,(916) 537-5000,MRSA Bacteremia: Patient Days,HAI_5_DOPC,No Different than National Benchmark,93611,,07/01/2018,06/30/2019,POINT (-121.312964 38.668048)
1756,030089,BANNER THUNDERBIRD MEDICAL CENTER,5555 WEST THUNDERBIRD ROAD,GLENDALE,AZ,85306,MARICOPA,(602) 865-4470,Central Line Associated Bloodstream Infection (ICU + select Wards): Observed Cases,HAI_1_NUMERATOR,No Different than National Benchmark,8,,07/01/2018,06/30/2019,POINT (-112.178698 33.610731)
1757,010125,LAKELAND COMMUNITY HOSPITAL,42024 HIGHWAY 195 E,HALEYVILLE,AL,35565,WINSTON,(205) 485-7117,SSI - Colon Surgery: Number of Procedures,HAI_3_DOPC,Not Available,Not Available,12,07/01/2018,06/30/2019,POINT (-87.589857 34.241718)
1758,010012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,(256) 845-3150,Clostridium Difficile (C.Diff): Upper Confidence Limit,HAI_6_CIUPPER,No Different than National Benchmark,1.360,,07/01/2018,06/30/2019,
1759,010090,PROVIDENCE HOSPITAL,6801 AIRPORT BOULEVARD,MOBILE,AL,36608,MOBILE,(251) 633-1000,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,HAI_2_CIUPPER,Better than the National Benchmark,0.384,,07/01/2018,06/30/2019,POINT (-88.198329 30.68169)
1760,030113,WHITERIVER PHS INDIAN HOSPITAL,200 WEST HOSPITAL DRIVE  (PO BOX 860),WHITERIVER,AZ,85941,NAVAJO,(928) 338-4911,SSI - Colon Surgery,HAI_3_SIR,Not Available,Not Available,12,07/01/2018,06/30/2019,POINT (-109.959528 33.875976)
1761,040027,BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,MOUNTAIN HOME,AR,72653,BAXTER,(870) 508-1000,MRSA Bacteremia: Lower Confidence Limit,HAI_5_CILOWER,No Different than National Benchmark,--,8,07/01/2018,06/30/2019,POINT (-92.395905 36.343067)
1762,050397,COALINGA REGIONAL MEDICAL CENTER,1191 PHELPS AVENUE,COALINGA,CA,93210,FRESNO,(559) 935-6400,SSI - Colon Surgery: Observed Cases,HAI_3_NUMERATOR,Not Available,Not Available,5,07/01/2018,06/30/2019,POINT (-120.342089 36.151517)
1763,050609,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHE,3440 E LA PALMA AVE,ANAHEIM,CA,92806,ORANGE,(714) 279-4000,MRSA Bacteremia: Predicted Cases,HAI_5_ELIGCASES,No Different than National Benchmark,4.306,,07/01/2018,06/30/2019,POINT (-117.84411 33.854441)
1764,041324,CHI ST VINCENT MORRILTON,#4 HOSPITAL DRIVE,MORRILTON,AR,72110,CONWAY,(501) 977-2300,Catheter Associated Urinary Tract Infections (ICU + select Wards),HAI_2_SIR,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-92.721702 35.16997)
1765,050298,BARSTOW COMMUNITY HOSPITAL,820 E MOUNTAIN VIEW STREET,BARSTOW,CA,92311,SAN BERNARDINO,(760) 256-1761,SSI - Colon Surgery: Upper Confidence Limit,HAI_3_CIUPPER,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-117.0166 34.893696)
1766,050139,KAISER FOUNDATION HOSPITAL - DOWNEY,9333 IMPERIAL HIGHWAY,DOWNEY,CA,90242,LOS ANGELES,(562) 461-6007,SSI - Colon Surgery,HAI_3_SIR,No Different than National Benchmark,0.249,,07/01/2018,06/30/2019,POINT (-118.128998 33.917101)
1767,050257,GOOD SAMARITAN HOSPITAL,901 OLIVE DRIVE,BAKERSFIELD,CA,93308,KERN,(661) 399-4461,Catheter Associated Urinary Tract Infections (ICU + select Wards): Number of Urinary Catheter Days,HAI_2_DOPC,Not Available,599,,07/01/2018,06/30/2019,POINT (-119.039498 35.412258)
1768,050668,LAGUNA HONDA HOSPITAL & REHABILITATION CENTER,375 LAGUNA HONDA BLVD,SAN FRANCISCO,CA,94116,SAN FRANCISCO,(415) 759-2300,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,HAI_2_CILOWER,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-122.458636 37.747824)
1769,050308,EL CAMINO HOSPITAL,2500 GRANT ROAD,MOUNTAIN VIEW,CA,94040,SANTA CLARA,(650) 940-7000,Clostridium Difficile (C.Diff): Lower Confidence Limit,HAI_6_CILOWER,Better than the National Benchmark,0.317,,07/01/2018,06/30/2019,POINT (-122.077933 37.369341)
1770,031308,HUHU KAM MEMORIAL HOSPITAL,483 WEST SEED FARM ROAD,SACATON,AZ,85147,PINAL,(520) 562-3321,SSI - Abdominal Hysterectomy: Lower Confidence Limit,HAI_4_CILOWER,Not Available,Not Available,5,07/01/2018,06/30/2019,POINT (-111.75908 33.074122)
1771,010112,BRYAN W. WHITFIELD MEMORIAL HOSPITAL,105 HIGHWAY 80 EAST,DEMOPOLIS,AL,36732,MARENGO,(334) 289-4000,MRSA Bacteremia: Patient Days,HAI_5_DOPC,Not Available,7790,,07/01/2018,06/30/2019,POINT (-87.836744 32.503676)
1772,050438,HUNTINGTON MEMORIAL HOSPITAL,100 W  CALIFORNIA BLVD,PASADENA,CA,91109,LOS ANGELES,(626) 397-5000,Clostridium Difficile (C.Diff): Predicted Cases,HAI_6_ELIGCASES,No Different than National Benchmark,89.544,,07/01/2018,06/30/2019,POINT (-118.151803 34.135761)
1773,050140,KAISER FOUNDATION HOSPITAL FONTANA,9961 SIERRA AVE,FONTANA,CA,92335,SAN BERNARDINO,(909) 427-5500,SSI - Abdominal Hysterectomy: Predicted Cases,HAI_4_ELIGCASES,No Different than National Benchmark,2.164,,07/01/2018,06/30/2019,POINT (-117.433458 34.072271)
1774,030103,MAYO CLINIC HOSPITAL,5777 EAST MAYO BOULEVARD,PHOENIX,AZ,85054,MARICOPA,(480) 342-4201,Central Line Associated Bloodstream Infection (ICU + select Wards),HAI_1_SIR,No Different than National Benchmark,0.894,,07/01/2018,06/30/2019,POINT (-111.955659 33.663312)
1775,010168,JACK HUGHSTON MEMORIAL HOSPITAL,4401 RIVER CHASE DRIVE,PHENIX CITY,AL,36867,RUSSELL,(334) 732-3000,MRSA Bacteremia,HAI_5_SIR,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-85.005696 32.509045)
1776,010059,LAWRENCE MEDICAL CENTER,202 HOSPITAL STREET,MOULTON,AL,35650,LAWRENCE,(256) 974-2200,MRSA Bacteremia: Patient Days,HAI_5_DOPC,Not Available,2858,,07/01/2018,06/30/2019,POINT (-87.286019 34.482884)
1777,010021,DALE MEDICAL CENTER,126 HOSPITAL AVE,OZARK,AL,36360,DALE,(334) 774-2601,SSI - Abdominal Hysterectomy: Upper Confidence Limit,HAI_4_CIUPPER,Not Available,Not Available,12,07/01/2018,06/30/2019,POINT (-85.630966 31.451345)
1778,050301,ADVENTIST HEALTH UKIAH VALLEY,275 HOSPITAL DRIVE,UKIAH,CA,95482,MENDOCINO,(707) 462-3111,Catheter Associated Urinary Tract Infections (ICU + select Wards): Observed Cases,HAI_2_NUMERATOR,Not Available,2,,07/01/2018,06/30/2019,POINT (-123.2038 39.153019)
1779,050360,MARINHEALTH MEDICAL CENTER,"250 BON AIR ROAD, PO BOX 8010",GREENBRAE,CA,94904,MARIN,(415) 925-7900,MRSA Bacteremia,HAI_5_SIR,No Different than National Benchmark,0.000,,07/01/2018,06/30/2019,POINT (-122.535897 37.948884)
1780,050101,SUTTER SOLANO MEDICAL CENTER,300 HOSPITAL DR,VALLEJO,CA,94589,SOLANO,(707) 554-5280,Clostridium Difficile (C.Diff): Observed Cases,HAI_6_NUMERATOR,No Different than National Benchmark,4,,07/01/2018,06/30/2019,POINT (-122.238105 38.130893)
1781,050546,PORTERVILLE DEVELOPMENTAL CENTER,26501 AVENUE 140,PORTERVILLE,CA,93257,TULARE,(559) 782-2222,SSI - Abdominal Hysterectomy: Lower Confidence Limit,HAI_4_CILOWER,Not Available,Not Available,19,07/01/2018,06/30/2019,POINT (-118.980483 36.043908)
1782,010069,MEDICAL CENTER BARBOUR,820 W WASHINGTON ST,EUFAULA,AL,36027,BARBOUR,(334) 688-7271,Catheter Associated Urinary Tract Infections (ICU + select Wards): Predicted Cases,HAI_2_ELIGCASES,Not Available,0.452,,07/01/2018,06/30/2019,POINT (-85.156613 31.88798)
1783,040076,BAPTIST HEALTH MEDICAL CENTER-HOT SPRINGS COUNTY,1001 SCHNEIDER DRIVE,MALVERN,AR,72104,HOT SPRING,(501) 332-1000,Central Line Associated Bloodstream Infection: Number of Device Days,HAI_1_DOPC,Not Available,502,,07/01/2018,06/30/2019,POINT (-92.786418 34.358913)
1784,050291,SUTTER SANTA ROSA REGIONAL HOSPITAL,30 MARK WEST SPRINGS ROAD,SANTA ROSA,CA,95403,SONOMA,(707) 576-4000,SSI - Abdominal Hysterectomy: Predicted Cases,HAI_4_ELIGCASES,Not Available,0.662,,07/01/2018,06/30/2019,POINT (-122.750707 38.496306)
1785,050195,WASHINGTON HOSPITAL,2000 MOWRY AVE,FREMONT,CA,94538,ALAMEDA,(510) 797-1111,Catheter Associated Urinary Tract Infections (ICU + select Wards): Number of Urinary Catheter Days,HAI_2_DOPC,No Different than National Benchmark,9633,,07/01/2018,06/30/2019,POINT (-121.98087 37.557653)
1786,010046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,GADSDEN,AL,35901,ETOWAH,(256) 543-5200,SSI - Colon Surgery: Number of Procedures,HAI_3_DOPC,Not Available,34,,07/01/2018,06/30/2019,POINT (-86.004086 34.003811)
1787,030022,VALLEYWISE HEALTH MEDICAL CENTER,2601 EAST ROOSEVELT STREET,PHOENIX,AZ,85008,MARICOPA,(602) 344-5011,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,HAI_2_CILOWER,No Different than National Benchmark,0.393,,07/01/2018,06/30/2019,POINT (-112.02643 33.458525)
1788,030092,HONORHEALTH DEER VALLEY MEDICAL CENTER,19829 NORTH 27TH AVENUE,PHOENIX,AZ,85027,MARICOPA,(623) 879-6100,Catheter Associated Urinary Tract Infections (ICU + select Wards): Predicted Cases,HAI_2_ELIGCASES,No Different than National Benchmark,6.848,,07/01/2018,06/30/2019,POINT (-112.117188 33.666425)
1789,050112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,1250 16TH STREET,SANTA MONICA,CA,90404,LOS ANGELES,(310) 319-4000,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,HAI_1_CIUPPER,No Different than National Benchmark,1.791,,07/01/2018,06/30/2019,POINT (-118.486315 34.027776)
1790,050488,EDEN MEDICAL CENTER,20103 LAKE CHABOT ROAD,CASTRO VALLEY,CA,94546,ALAMEDA,(510) 537-1234,Catheter Associated Urinary Tract Infections (ICU + select Wards): Predicted Cases,HAI_2_ELIGCASES,No Different than National Benchmark,5.348,,07/01/2018,06/30/2019,
1791,010023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36116,MONTGOMERY,(334) 288-2100,Catheter Associated Urinary Tract Infections (ICU + select Wards): Number of Urinary Catheter Days,HAI_2_DOPC,No Different than National Benchmark,16881,,07/01/2018,06/30/2019,POINT (-86.276764 32.327144)
1792,050226,AHMC ANAHEIM REGIONAL MEDICAL CENTER,1111 W LA PALMA AVENUE,ANAHEIM,CA,92801,ORANGE,(714) 774-1450,SSI - Colon Surgery: Predicted Cases,HAI_3_ELIGCASES,No Different than National Benchmark,1.556,,07/01/2018,06/30/2019,POINT (-117.933934 33.847138)
1793,010036,ANDALUSIA HEALTH,849 SOUTH THREE NOTCH STREET,ANDALUSIA,AL,36420,COVINGTON,(334) 222-8466,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,HAI_2_CIUPPER,No Different than National Benchmark,2.753,,07/01/2018,06/30/2019,POINT (-86.495599 31.297462)
1794,050191,ST MARY MEDICAL CENTER,1050 LINDEN AVE,LONG BEACH,CA,90813,LOS ANGELES,(562) 491-9000,Catheter Associated Urinary Tract Infections (ICU + select Wards): Predicted Cases,HAI_2_ELIGCASES,No Different than National Benchmark,5.441,,07/01/2018,06/30/2019,POINT (-118.186683 33.779954)
1795,050608,DELANO REGIONAL MEDICAL CENTER,1401 GARCES HIGHWAY,DELANO,CA,93215,KERN,(661) 725-4800,Clostridium Difficile (C.Diff): Upper Confidence Limit,HAI_6_CIUPPER,Better than the National Benchmark,0.974,,07/01/2018,06/30/2019,POINT (-119.238878 35.761418)
1796,02014F,Bassett ACH (FT Wainwright),4076 Neely Road,Fort Wainwright,AK,99703,FAIRBANKS NORTH STAR,(907) 361-4000,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,HAI_2_CILOWER,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-147.664767 64.827788)
1797,010029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,(334) 749-3411,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,HAI_2_CIUPPER,No Different than National Benchmark,1.471,,07/01/2018,06/30/2019,POINT (-85.404003 32.638055)
1798,030013,YUMA REGIONAL MEDICAL CENTER,2400 SOUTH AVENUE A,YUMA,AZ,85364,YUMA,(928) 336-7600,Central Line Associated Bloodstream Infection (ICU + select Wards): Predicted Cases,HAI_1_ELIGCASES,No Different than National Benchmark,9.962,,07/01/2018,06/30/2019,POINT (-114.633238 32.683899)
1799,010129,NORTH BALDWIN INFIRMARY,1815 HAND AVENUE,BAY MINETTE,AL,36507,BALDWIN,(251) 937-5521,Central Line Associated Bloodstream Infection (ICU + select Wards): Observed Cases,HAI_1_NUMERATOR,Not Available,0,,07/01/2018,06/30/2019,POINT (-87.783318 30.902492)
1800,040019,FORREST CITY MEDICAL CENTER,1601 NEWCASTLE ROAD,FORREST CITY,AR,72335,ST. FRANCIS,(870) 261-0000,SSI - Abdominal Hysterectomy: Lower Confidence Limit,HAI_4_CILOWER,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-90.771894 35.039275)
1801,050115,PALOMAR HEALTH DOWNTOWN CAMPUS,555 EAST VALLEY PARKWAY,ESCONDIDO,CA,92025,SAN DIEGO,(760) 739-3000,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,HAI_1_CILOWER,No Different than National Benchmark,0.527,,07/01/2018,06/30/2019,POINT (-117.076186 33.125937)
